Date,Time,Occupied Spaces,Unoccupied Spaces,Weather
2012-11-06,10:08:21,1,0,Sunny
2012-11-06,10:13:21,1,0,Sunny
2012-11-06,10:18:21,1,0,Sunny
2012-11-06,10:23:22,1,0,Sunny
2012-11-06,10:28:22,2,0,Sunny
2012-11-06,10:33:22,2,0,Sunny
2012-11-06,10:38:22,1,0,Sunny
2012-11-06,10:43:22,2,0,Sunny
2012-11-06,10:48:23,2,0,Sunny
2012-11-06,10:53:23,1,0,Sunny
2012-11-06,10:58:23,1,0,Sunny
2012-11-06,11:03:23,3,0,Sunny
2012-11-06,11:08:24,3,0,Sunny
2012-11-06,11:13:24,1,0,Sunny
2012-11-06,11:18:24,1,0,Sunny
2012-11-06,11:23:24,1,0,Sunny
2012-11-06,11:33:25,1,0,Sunny
2012-11-06,11:48:26,2,0,Sunny
2012-11-06,11:58:26,2,0,Sunny
2012-11-06,12:03:27,2,0,Sunny
2012-11-06,12:08:27,1,0,Sunny
2012-11-06,12:13:27,2,0,Sunny
2012-11-06,12:18:27,1,0,Sunny
2012-11-06,12:23:27,1,0,Sunny
2012-11-06,12:28:27,1,0,Sunny
2012-11-06,12:33:28,1,0,Sunny
2012-11-06,12:38:28,1,0,Sunny
2012-11-06,12:43:28,2,0,Sunny
2012-11-06,12:48:28,2,0,Sunny
2012-11-06,12:53:29,1,0,Sunny
2012-11-06,12:58:29,1,0,Sunny
2012-11-06,13:03:29,1,0,Sunny
2012-11-06,13:08:29,2,0,Sunny
2012-11-06,13:13:30,2,0,Sunny
2012-11-06,13:18:30,2,0,Sunny
2012-11-06,13:23:30,1,0,Sunny
2012-11-06,13:28:30,1,0,Sunny
2012-11-06,13:33:31,2,0,Sunny
2012-11-06,13:38:31,1,0,Sunny
2012-11-06,13:43:31,2,0,Sunny
2012-11-06,13:53:32,2,0,Sunny
2012-11-06,13:58:32,1,0,Sunny
2012-11-06,14:03:32,1,0,Sunny
2012-11-06,14:08:32,2,0,Sunny
2012-11-06,14:13:33,2,0,Sunny
2012-11-06,14:18:33,1,0,Sunny
2012-11-06,14:23:33,2,0,Sunny
2012-11-06,14:28:33,2,0,Sunny
2012-11-06,14:33:34,1,0,Sunny
2012-11-06,14:38:34,1,0,Sunny
2012-11-06,14:43:34,1,0,Sunny
2012-11-06,14:48:34,1,0,Sunny
2012-11-06,14:53:34,2,0,Sunny
2012-11-06,14:58:35,2,0,Sunny
2012-11-06,15:03:35,1,0,Sunny
2012-11-06,15:08:35,2,0,Sunny
2012-11-06,15:13:35,2,0,Sunny
2012-11-06,15:18:36,2,0,Sunny
2012-11-06,15:23:36,1,0,Sunny
2012-11-06,15:28:36,1,0,Sunny
2012-11-06,15:33:36,2,0,Sunny
2012-11-06,15:43:37,1,0,Sunny
2012-11-06,15:48:37,1,0,Sunny
2012-11-06,15:53:37,1,0,Sunny
2012-11-06,15:58:38,2,0,Sunny
2012-11-06,16:53:40,1,0,Sunny
2012-11-06,17:03:41,1,0,Sunny
2012-11-06,17:48:43,1,0,Sunny
2012-11-06,18:23:45,1,0,Sunny
2012-11-06,18:28:45,1,0,Sunny
2012-11-06,18:33:45,1,0,Sunny
2012-11-06,18:38:46,1,0,Sunny
2012-11-06,18:43:46,1,0,Sunny
2012-11-06,18:53:46,2,0,Sunny
2012-11-06,18:58:47,2,0,Sunny
2012-11-06,19:03:47,1,0,Sunny
2012-11-06,19:08:47,1,0,Sunny
2012-11-06,19:13:47,2,0,Sunny
2012-11-06,19:18:48,2,0,Sunny
2012-11-06,19:23:48,2,0,Sunny
2012-11-06,19:28:48,2,0,Sunny
2012-11-06,19:33:48,2,0,Sunny
2012-11-06,19:38:48,2,0,Sunny
2012-11-06,19:43:49,2,0,Sunny
2012-11-07,08:24:22,1,0,Sunny
2012-11-07,08:29:22,1,0,Sunny
2012-11-07,08:34:23,1,0,Sunny
2012-11-07,08:39:23,1,0,Sunny
2012-11-07,08:44:23,1,0,Sunny
2012-11-07,08:49:23,1,0,Sunny
2012-11-07,08:54:24,1,0,Sunny
2012-11-07,08:59:24,1,0,Sunny
2012-11-07,09:09:24,1,0,Sunny
2012-11-07,09:14:25,1,0,Sunny
2012-11-07,09:24:25,1,0,Sunny
2012-11-07,09:29:25,1,0,Sunny
2012-11-07,09:34:26,2,0,Sunny
2012-11-07,09:39:26,2,0,Sunny
2012-11-07,09:44:26,2,0,Sunny
2012-11-07,09:49:26,3,0,Sunny
2012-11-07,09:54:27,3,0,Sunny
2012-11-07,09:59:27,3,0,Sunny
2012-11-07,10:04:27,3,0,Sunny
2012-11-07,10:09:27,3,0,Sunny
2012-11-07,10:14:28,3,0,Sunny
2012-11-07,10:19:28,3,0,Sunny
2012-11-07,10:24:28,3,0,Sunny
2012-11-07,10:29:28,3,0,Sunny
2012-11-07,10:34:29,3,0,Sunny
2012-11-07,10:39:29,3,0,Sunny
2012-11-07,10:44:29,3,0,Sunny
2012-11-07,10:49:29,3,0,Sunny
2012-11-07,10:59:30,3,0,Sunny
2012-11-07,11:04:30,3,0,Sunny
2012-11-07,11:09:31,3,0,Sunny
2012-11-07,11:14:31,3,0,Sunny
2012-11-07,11:19:31,3,0,Sunny
2012-11-07,11:24:31,2,0,Sunny
2012-11-07,11:29:32,2,0,Sunny
2012-11-07,11:34:32,2,0,Sunny
2012-11-07,11:39:32,2,0,Sunny
2012-11-07,11:44:32,2,0,Sunny
2012-11-07,11:49:33,2,0,Sunny
2012-11-07,11:54:33,2,0,Sunny
2012-11-07,11:59:33,2,0,Sunny
2012-11-07,12:04:34,2,0,Sunny
2012-11-07,12:09:34,2,0,Sunny
2012-11-07,12:14:34,1,0,Sunny
2012-11-07,12:19:34,1,0,Sunny
2012-11-07,12:24:35,1,0,Sunny
2012-11-07,12:29:35,1,0,Sunny
2012-11-07,12:34:35,1,0,Sunny
2012-11-07,12:39:35,2,0,Sunny
2012-11-07,12:44:36,1,0,Sunny
2012-11-07,12:49:36,1,0,Sunny
2012-11-07,12:54:36,2,0,Sunny
2012-11-07,12:59:36,1,0,Sunny
2012-11-07,13:04:37,1,0,Sunny
2012-11-07,13:09:37,2,0,Sunny
2012-11-07,13:14:37,1,0,Sunny
2012-11-07,13:19:38,3,0,Sunny
2012-11-07,13:29:38,1,0,Sunny
2012-11-07,13:34:38,2,0,Sunny
2012-11-07,13:39:39,2,0,Sunny
2012-11-07,13:44:39,2,0,Sunny
2012-11-07,13:49:39,3,0,Sunny
2012-11-07,13:54:39,3,0,Sunny
2012-11-07,13:59:40,2,0,Sunny
2012-11-07,14:04:40,2,0,Sunny
2012-11-07,14:09:40,1,0,Sunny
2012-11-07,14:14:40,1,0,Sunny
2012-11-07,14:19:41,1,0,Sunny
2012-11-07,14:24:41,2,0,Sunny
2012-11-07,14:29:41,2,0,Sunny
2012-11-07,14:34:41,1,0,Sunny
2012-11-07,14:39:41,1,0,Sunny
2012-11-07,14:44:42,2,0,Sunny
2012-11-07,14:49:42,1,0,Sunny
2012-11-07,14:54:42,2,0,Sunny
2012-11-07,14:59:42,2,0,Sunny
2012-11-07,15:04:43,2,0,Sunny
2012-11-07,15:09:43,2,0,Sunny
2012-11-07,15:14:43,2,0,Sunny
2012-11-07,15:19:43,2,0,Sunny
2012-11-07,15:24:43,2,0,Sunny
2012-11-07,15:29:44,1,0,Sunny
2012-11-07,15:34:44,2,0,Sunny
2012-11-07,15:39:44,1,0,Sunny
2012-11-07,18:24:52,1,0,Sunny
2012-11-07,18:29:52,1,0,Sunny
2012-11-07,18:34:52,1,0,Sunny
2012-11-07,18:39:53,1,0,Sunny
2012-11-07,18:44:53,1,0,Sunny
2012-11-07,18:49:53,1,0,Sunny
2012-11-07,18:54:53,1,0,Sunny
2012-11-07,18:59:54,1,0,Sunny
2012-11-07,19:04:54,1,0,Sunny
2012-11-07,19:09:54,1,0,Sunny
2012-11-07,19:14:54,1,0,Sunny
2012-11-07,19:19:55,1,0,Sunny
2012-11-07,19:24:55,1,0,Sunny
2012-11-07,19:29:55,1,0,Sunny
2012-11-07,19:34:55,1,0,Sunny
2012-11-07,19:39:55,1,0,Sunny
2012-11-07,19:44:56,1,0,Sunny
2012-11-07,19:49:56,1,0,Sunny
2012-11-10,11:17:51,81,19,Sunny
2012-11-10,11:22:52,80,20,Sunny
2012-11-10,11:27:52,76,24,Sunny
2012-11-10,11:32:52,73,27,Sunny
2012-11-10,11:37:52,72,28,Sunny
2012-11-10,11:42:53,70,30,Sunny
2012-11-10,11:47:53,65,35,Sunny
2012-11-10,11:52:53,63,37,Sunny
2012-11-10,11:57:54,62,38,Sunny
2012-11-10,12:02:54,59,41,Sunny
2012-11-10,12:07:54,54,46,Sunny
2012-11-10,12:12:54,49,51,Sunny
2012-11-10,12:17:55,46,54,Sunny
2012-11-10,12:22:55,39,61,Sunny
2012-11-10,12:27:55,37,63,Sunny
2012-11-10,12:32:55,36,64,Sunny
2012-11-10,12:37:56,36,64,Sunny
2012-11-10,12:42:56,35,65,Sunny
2012-11-10,12:47:56,35,65,Sunny
2012-11-10,12:52:56,34,66,Sunny
2012-11-10,12:57:57,31,69,Sunny
2012-11-10,13:02:57,30,70,Sunny
2012-11-10,13:07:57,30,70,Sunny
2012-11-10,13:12:57,28,72,Sunny
2012-11-10,13:17:57,28,72,Sunny
2012-11-10,13:22:58,28,72,Sunny
2012-11-10,13:27:58,29,71,Sunny
2012-11-10,13:32:58,29,71,Sunny
2012-11-10,13:37:58,30,70,Sunny
2012-11-10,13:42:59,32,68,Sunny
2012-11-10,13:47:59,31,69,Sunny
2012-11-10,13:52:59,30,70,Sunny
2012-11-10,13:57:59,30,70,Sunny
2012-11-10,14:03:00,29,71,Sunny
2012-11-10,14:08:00,29,71,Sunny
2012-11-10,14:13:00,28,72,Sunny
2012-11-10,14:18:00,29,71,Sunny
2012-11-10,14:23:01,29,71,Sunny
2012-11-10,14:28:01,29,71,Sunny
2012-11-10,14:33:01,30,70,Sunny
2012-11-10,14:38:01,30,70,Sunny
2012-11-10,14:43:02,29,71,Sunny
2012-11-10,14:48:02,29,71,Sunny
2012-11-10,14:53:02,30,70,Sunny
2012-11-10,14:58:03,30,70,Sunny
2012-11-10,15:03:03,30,70,Sunny
2012-11-10,15:08:03,29,71,Sunny
2012-11-10,15:13:03,29,71,Sunny
2012-11-10,15:18:04,29,71,Sunny
2012-11-10,15:23:04,29,71,Sunny
2012-11-10,15:28:04,29,71,Sunny
2012-11-10,15:33:04,29,71,Sunny
2012-11-10,15:38:04,28,72,Sunny
2012-11-10,15:43:05,29,71,Sunny
2012-11-10,15:48:05,31,69,Sunny
2012-11-10,15:53:05,31,69,Sunny
2012-11-10,15:58:05,30,70,Sunny
2012-11-10,16:03:06,28,72,Sunny
2012-11-10,16:08:06,26,74,Sunny
2012-11-10,16:13:06,26,74,Sunny
2012-11-10,16:18:06,24,76,Sunny
2012-11-10,16:23:07,23,77,Sunny
2012-11-10,16:28:07,20,80,Sunny
2012-11-10,16:33:07,20,80,Sunny
2012-11-10,16:38:07,19,81,Sunny
2012-11-10,16:43:07,18,82,Sunny
2012-11-10,16:48:08,17,83,Sunny
2012-11-10,16:53:08,17,83,Sunny
2012-11-10,16:58:08,16,84,Sunny
2012-11-10,17:03:08,14,86,Sunny
2012-11-10,17:08:09,12,88,Sunny
2012-11-10,17:13:09,9,91,Sunny
2012-11-10,17:18:09,8,92,Sunny
2012-11-10,17:23:09,8,92,Sunny
2012-11-10,17:28:10,8,92,Sunny
2012-11-10,17:33:10,8,92,Sunny
2012-11-10,17:38:10,6,94,Sunny
2012-11-10,17:43:10,5,95,Sunny
2012-11-10,17:48:11,5,95,Sunny
2012-11-10,17:53:11,4,96,Sunny
2012-11-10,17:58:11,4,96,Sunny
2012-11-10,18:03:12,4,96,Sunny
2012-11-10,18:08:12,4,96,Sunny
2012-11-10,18:13:12,4,96,Sunny
2012-11-10,18:18:12,4,96,Sunny
2012-11-10,18:23:13,4,96,Sunny
2012-11-10,18:28:13,4,96,Sunny
2012-11-10,18:33:13,3,97,Sunny
2012-11-10,18:38:13,3,97,Sunny
2012-11-10,18:43:13,3,97,Sunny
2012-11-10,18:48:14,1,99,Sunny
2012-11-10,18:53:14,1,99,Sunny
2012-11-10,18:58:14,1,99,Sunny
2012-11-10,19:03:14,0,100,Sunny
2012-11-10,19:08:15,0,100,Sunny
2012-11-10,19:13:15,0,100,Sunny
2012-11-10,19:18:15,0,100,Sunny
2012-11-10,19:23:15,0,100,Sunny
2012-11-10,19:28:15,0,100,Sunny
2012-11-10,19:33:15,0,100,Sunny
2012-11-11,12:59:03,4,96,Sunny
2012-11-11,13:04:04,4,96,Sunny
2012-11-11,13:09:04,4,96,Sunny
2012-11-11,13:14:04,3,97,Sunny
2012-11-11,13:19:04,3,97,Sunny
2012-11-11,13:24:05,3,96,Sunny
2012-11-11,13:29:05,2,98,Sunny
2012-11-11,13:34:05,2,98,Sunny
2012-11-11,13:39:05,2,98,Sunny
2012-11-11,13:44:06,2,98,Sunny
2012-11-11,13:49:06,2,98,Sunny
2012-11-11,13:54:06,3,97,Sunny
2012-11-11,13:59:06,4,96,Sunny
2012-11-11,14:04:06,4,96,Sunny
2012-11-11,14:09:07,4,96,Sunny
2012-11-11,14:14:07,5,95,Sunny
2012-11-11,14:19:07,5,95,Sunny
2012-11-11,14:24:08,5,95,Sunny
2012-11-11,14:29:08,5,95,Sunny
2012-11-11,14:34:08,5,95,Sunny
2012-11-11,14:39:08,6,94,Sunny
2012-11-11,14:44:08,7,93,Sunny
2012-11-11,14:49:09,7,93,Sunny
2012-11-11,14:54:09,7,93,Sunny
2012-11-11,14:59:09,7,93,Sunny
2012-11-11,15:04:09,7,93,Sunny
2012-11-11,15:09:10,7,93,Sunny
2012-11-11,15:14:10,7,93,Sunny
2012-11-11,15:19:10,7,93,Sunny
2012-11-11,15:24:10,7,93,Sunny
2012-11-11,15:29:10,7,93,Sunny
2012-11-11,15:34:11,7,93,Sunny
2012-11-11,15:39:11,7,93,Sunny
2012-11-11,15:44:11,7,93,Sunny
2012-11-11,15:49:11,7,93,Sunny
2012-11-11,15:54:12,7,93,Sunny
2012-11-11,15:59:12,7,93,Sunny
2012-11-11,16:04:12,7,93,Sunny
2012-11-11,16:09:12,7,93,Sunny
2012-11-11,16:14:13,7,93,Sunny
2012-11-11,16:19:13,7,93,Sunny
2012-11-11,16:24:13,8,92,Sunny
2012-11-11,16:29:13,8,92,Sunny
2012-11-11,16:34:13,8,92,Sunny
2012-11-11,16:39:14,8,92,Sunny
2012-11-11,16:44:14,8,92,Sunny
2012-11-11,16:49:14,8,91,Sunny
2012-11-11,16:54:14,9,91,Sunny
2012-11-11,16:59:15,9,91,Sunny
2012-11-11,17:04:15,8,92,Sunny
2012-11-11,17:09:15,7,93,Sunny
2012-11-11,17:14:15,8,92,Sunny
2012-11-11,17:19:15,8,92,Sunny
2012-11-11,17:24:15,10,90,Sunny
2012-11-11,17:29:15,10,90,Sunny
2012-11-11,17:34:16,10,90,Sunny
2012-11-11,17:39:16,10,90,Sunny
2012-11-11,17:44:16,10,90,Sunny
2012-11-11,17:49:16,9,91,Sunny
2012-11-11,17:54:17,9,91,Sunny
2012-11-11,17:59:17,8,92,Sunny
2012-11-11,18:04:17,8,92,Sunny
2012-11-11,18:09:17,8,92,Sunny
2012-11-11,18:14:18,8,92,Sunny
2012-11-11,18:19:18,8,92,Sunny
2012-11-11,18:24:18,8,92,Sunny
2012-11-11,18:29:18,8,92,Sunny
2012-11-11,18:34:18,8,92,Sunny
2012-11-11,18:39:18,8,92,Sunny
2012-11-11,18:44:19,8,92,Sunny
2012-11-11,18:49:19,7,93,Sunny
2012-11-11,18:54:19,7,93,Sunny
2012-11-11,18:59:19,8,92,Sunny
2012-11-11,19:04:19,8,92,Sunny
2012-11-11,19:09:20,4,96,Sunny
2012-11-11,19:14:20,3,97,Sunny
2012-11-11,19:19:20,3,97,Sunny
2012-11-11,19:24:20,0,99,Sunny
2012-11-11,19:29:20,0,100,Sunny
2012-11-11,19:34:21,0,100,Sunny
2012-11-11,19:39:21,0,100,Sunny
2012-11-20,08:54:39,93,7,Sunny
2012-11-20,09:09:39,94,6,Sunny
2012-11-20,09:24:39,94,6,Sunny
2012-11-20,09:39:40,95,5,Sunny
2012-11-20,09:54:40,95,5,Sunny
2012-11-20,10:09:40,95,5,Sunny
2012-11-20,10:24:40,94,6,Sunny
2012-11-20,10:39:40,95,5,Sunny
2012-11-20,10:54:40,92,8,Sunny
2012-11-20,11:09:40,87,13,Sunny
2012-11-20,11:24:40,80,20,Sunny
2012-11-20,11:39:40,74,26,Sunny
2012-11-20,11:54:40,61,39,Sunny
2012-11-20,12:09:40,50,50,Sunny
2012-11-20,12:24:40,47,53,Sunny
2012-11-20,12:39:41,42,58,Sunny
2012-11-20,12:54:41,42,58,Sunny
2012-11-20,13:09:41,45,55,Sunny
2012-11-20,13:24:41,45,55,Sunny
2012-11-20,13:39:41,51,49,Sunny
2012-11-20,13:54:41,64,36,Sunny
2012-11-20,14:09:41,67,33,Sunny
2012-11-20,14:24:41,73,27,Sunny
2012-11-20,14:39:41,72,28,Sunny
2012-11-20,14:54:41,76,24,Sunny
2012-11-20,15:09:41,73,27,Sunny
2012-11-20,15:24:41,73,27,Sunny
2012-11-20,15:39:41,71,29,Sunny
2012-11-20,15:54:41,71,29,Sunny
2012-11-20,16:09:41,71,29,Sunny
2012-11-20,16:24:41,70,30,Sunny
2012-11-20,16:39:41,70,30,Sunny
2012-11-20,16:54:41,70,30,Sunny
2012-11-20,17:09:42,72,28,Sunny
2012-11-20,17:24:42,75,25,Sunny
2012-11-20,17:39:42,72,28,Sunny
2012-11-20,17:54:42,77,23,Sunny
2012-11-20,18:09:42,100,0,Sunny
2012-11-20,18:24:42,100,0,Sunny
2012-11-20,18:39:42,100,0,Sunny
2012-11-20,18:54:42,100,0,Sunny
2012-11-20,19:09:42,100,0,Sunny
2012-11-20,19:24:42,100,0,Sunny
2012-11-20,19:39:43,100,0,Sunny
